GasSR,Humidity,Pressure,Temperature,PM1,PM10,PM2_5,IAQ,AQI
214.23,50.21,1003,29.75,97,127,125,85,SATISFACTORY
217.26,49.62,1002.98,29.82,81,116,109,90,SATISFACTORY
219.33,49.36,1002.98,29.9,77,109,105,85,SATISFACTORY
220.15,49.65,1002.96,29.98,66,95,89,85,SATISFACTORY
217.96,49.93,1002.98,30.05,68,96,91,90,SATISFACTORY
218.07,49.14,1003,30.14,59,85,78,90,SATISFACTORY
215.42,49.34,1003.04,30.23,59,84,81,90,SATISFACTORY
215.03,49.26,1003.04,30.35,51,77,68,90,SATISFACTORY
213.03,49.81,1003.04,30.45,59,83,77,95,SATISFACTORY
212.32,49.15,1003,30.56,58,79,77,100,SATISFACTORY
209.69,50.12,1003.02,30.65,44,71,59,100,SATISFACTORY
208.61,50.37,1003.04,30.77,34,66,50,100,SATISFACTORY
204.95,50.26,1003.04,30.87,33,58,47,105,MODERATE
204.99,50.38,1003.06,30.99,31,58,44,105,MODERATE
201.01,50.5,1003.08,31.08,27,48,40,110,MODERATE
193.15,51.63,1003.1,31.21,26,41,35,115,MODERATE
189.09,52.24,1003.06,31.29,27,43,37,115,MODERATE
183.45,52.43,1003.1,31.38,29,49,42,120,MODERATE
179.43,53.38,1003.1,31.43,30,52,42,115,MODERATE
173.28,54.49,1003.14,31.5,28,46,38,120,MODERATE
170.14,55.11,1003.14,31.54,31,52,41,115,MODERATE
166.46,56.09,1003.16,31.53,30,51,41,120,MODERATE
165.37,56.49,1003.18,31.52,32,54,43,125,MODERATE
167.33,56.5,1003.22,31.49,33,59,46,120,MODERATE
169.94,56.6,1003.24,31.45,27,49,39,120,MODERATE
169.78,56.51,1003.26,31.41,28,49,40,120,MODERATE
173.41,56.54,1003.26,31.39,27,53,40,115,MODERATE
176.21,56.55,1003.28,31.35,24,45,37,110,MODERATE
180.56,56.54,1003.3,31.32,26,51,37,105,MODERATE
183.3,56.46,1003.32,31.27,26,46,37,100,SATISFACTORY
185.08,56.4,1003.32,31.24,26,52,38,100,SATISFACTORY
187.19,56.37,1003.36,31.21,26,49,37,95,SATISFACTORY
187.29,56.31,1003.34,31.2,28,62,43,95,SATISFACTORY
190.2,56.3,1003.36,31.19,28,61,44,90,SATISFACTORY
191.43,56.45,1003.38,31.15,30,59,46,90,SATISFACTORY
192.94,56.35,1003.36,31.14,27,52,41,90,SATISFACTORY
194.41,56.47,1003.38,31.11,27,50,42,85,SATISFACTORY
196.97,56.62,1003.34,31.08,26,52,39,85,SATISFACTORY
199.45,56.59,1003.4,31.05,25,41,34,80,SATISFACTORY
202.42,56.53,1003.34,31.02,27,50,40,75,SATISFACTORY
201.38,56.35,1003.38,31.02,27,45,38,80,SATISFACTORY
201.92,57.15,1003.4,31.02,33,60,47,80,SATISFACTORY
204.2,57.17,1003.36,31,36,64,50,75,SATISFACTORY
206.18,57.32,1003.4,30.99,30,62,45,70,SATISFACTORY
205.69,57.35,1003.4,30.97,17,28,26,75,SATISFACTORY
205.72,57.37,1003.42,30.97,20,25,25,75,SATISFACTORY
205.77,57.26,1003.42,30.95,20,38,29,75,SATISFACTORY
206.04,57.38,1003.44,30.95,23,37,31,70,SATISFACTORY
206.44,57.3,1003.44,30.95,21,34,31,70,SATISFACTORY
204.54,57.38,1003.44,30.97,19,32,26,75,SATISFACTORY
203.59,57.66,1003.4,30.95,28,51,39,75,SATISFACTORY
205.38,57.59,1003.4,30.93,24,37,33,75,SATISFACTORY
204.94,57.67,1003.42,30.91,15,21,20,75,SATISFACTORY
205.67,57.64,1003.44,30.91,13,16,16,75,SATISFACTORY
204.15,57.71,1003.44,30.92,18,28,25,75,SATISFACTORY
206.02,57.74,1003.44,30.91,16,20,19,70,SATISFACTORY
204.42,57.93,1003.46,30.92,15,20,19,75,SATISFACTORY
205.19,57.89,1003.44,30.91,15,22,20,75,SATISFACTORY
203.8,58.05,1003.44,30.92,16,25,23,75,SATISFACTORY
202.69,58.13,1003.46,30.91,15,29,25,75,SATISFACTORY
201.68,58.17,1003.44,30.92,14,20,18,80,SATISFACTORY
202.51,58.09,1003.46,30.93,16,21,21,75,SATISFACTORY
201.56,58.18,1003.44,30.94,17,23,23,80,SATISFACTORY
199.94,58.32,1003.44,30.94,18,28,23,80,SATISFACTORY
200.23,58.33,1003.44,30.95,17,28,27,80,SATISFACTORY
199.13,58.38,1003.4,30.95,18,28,25,80,SATISFACTORY
198.81,58.45,1003.4,30.95,18,33,27,80,SATISFACTORY
198,58.52,1003.42,30.95,22,34,29,80,SATISFACTORY
198.29,58.55,1003.46,30.94,17,22,21,80,SATISFACTORY
198.45,58.62,1003.42,30.93,19,26,25,80,SATISFACTORY
197.99,58.69,1003.44,30.92,18,27,24,85,SATISFACTORY
197.38,58.67,1003.42,30.92,19,29,27,85,SATISFACTORY
197.51,58.72,1003.4,30.93,20,33,30,85,SATISFACTORY
196.81,58.76,1003.4,30.94,19,32,28,85,SATISFACTORY
195.06,58.85,1003.4,30.94,21,36,31,85,SATISFACTORY
195.68,58.94,1003.38,30.94,21,36,31,85,SATISFACTORY
195.87,59.11,1003.4,30.92,19,32,28,85,SATISFACTORY
196.71,59.17,1003.4,30.91,20,29,28,85,SATISFACTORY
195.69,59.13,1003.38,30.88,21,39,32,85,SATISFACTORY
196.77,59.18,1003.4,30.88,20,30,28,85,SATISFACTORY
197.28,59.11,1003.42,30.86,19,31,29,85,SATISFACTORY
197.03,58.95,1003.42,30.85,22,31,30,85,SATISFACTORY
196.58,58.81,1003.4,30.84,22,34,30,85,SATISFACTORY
197.88,58.89,1003.42,30.83,21,27,27,85,SATISFACTORY
199.79,58.85,1003.38,30.8,20,30,27,80,SATISFACTORY
200.26,58.77,1003.4,30.77,22,33,30,80,SATISFACTORY
200.14,58.76,1003.42,30.76,22,33,30,80,SATISFACTORY
200.76,58.64,1003.4,30.76,20,33,31,80,SATISFACTORY
200.49,58.68,1003.4,30.76,22,32,30,80,SATISFACTORY
199.94,58.65,1003.38,30.76,20,31,26,80,SATISFACTORY
200.49,58.65,1003.4,30.76,23,34,30,80,SATISFACTORY
200.65,58.59,1003.38,30.74,21,35,30,80,SATISFACTORY
200.15,58.58,1003.4,30.76,24,43,36,80,SATISFACTORY
200.31,58.57,1003.4,30.76,21,36,32,80,SATISFACTORY
198.54,58.58,1003.4,30.76,22,35,31,80,SATISFACTORY
198.58,58.67,1003.4,30.76,24,45,33,80,SATISFACTORY
197.87,58.68,1003.38,30.76,26,49,36,85,SATISFACTORY
197.31,58.62,1003.36,30.77,26,48,38,85,SATISFACTORY
197.79,58.63,1003.34,30.77,27,49,39,85,SATISFACTORY
197.87,58.62,1003.32,30.76,28,48,41,85,SATISFACTORY
197.19,58.68,1003.32,30.76,29,52,42,85,SATISFACTORY
196.17,58.77,1003.32,30.74,29,49,41,85,SATISFACTORY
196.33,58.76,1003.3,30.73,31,53,44,85,SATISFACTORY
196.5,58.75,1003.32,30.73,32,62,47,85,SATISFACTORY
197.07,58.78,1003.3,30.72,30,53,42,85,SATISFACTORY
195.89,58.78,1003.32,30.72,32,57,46,85,SATISFACTORY
195.77,58.81,1003.28,30.72,31,57,45,85,SATISFACTORY
196.07,58.77,1003.32,30.73,31,52,44,85,SATISFACTORY
195.2,58.76,1003.34,30.73,26,47,37,85,SATISFACTORY
195.8,58.84,1003.34,30.71,18,26,23,85,SATISFACTORY
196.17,58.73,1003.32,30.7,19,36,27,85,SATISFACTORY
196.94,58.78,1003.36,30.7,20,29,26,85,SATISFACTORY
197.33,58.75,1003.34,30.7,18,30,26,85,SATISFACTORY
197.15,58.74,1003.36,30.7,20,28,26,85,SATISFACTORY
195.65,58.76,1003.34,30.7,19,30,25,85,SATISFACTORY
196.26,58.75,1003.34,30.7,20,35,28,85,SATISFACTORY
196.07,58.72,1003.34,30.7,18,28,25,85,SATISFACTORY
196.13,58.7,1003.36,30.71,18,29,28,85,SATISFACTORY
197.33,58.71,1003.34,30.72,19,37,29,85,SATISFACTORY
196.07,58.69,1003.34,30.72,21,30,28,85,SATISFACTORY
196.83,58.65,1003.34,30.73,20,31,29,85,SATISFACTORY
196.37,58.68,1003.34,30.72,20,29,29,85,SATISFACTORY
195.69,58.62,1003.34,30.73,18,27,24,85,SATISFACTORY
196.38,58.64,1003.34,30.73,21,39,31,85,SATISFACTORY
195.54,58.64,1003.36,30.73,21,34,30,85,SATISFACTORY
196.11,58.64,1003.36,30.73,20,28,28,85,SATISFACTORY
196.73,58.6,1003.34,30.74,21,38,32,85,SATISFACTORY
195.84,58.54,1003.36,30.76,22,30,29,85,SATISFACTORY
196.15,58.51,1003.3,30.77,22,34,31,85,SATISFACTORY
194.97,58.55,1003.32,30.77,21,30,29,85,SATISFACTORY
193.93,58.5,1003.32,30.78,22,36,32,90,SATISFACTORY
193.34,58.46,1003.28,30.79,20,37,29,90,SATISFACTORY
193.51,58.46,1003.3,30.79,23,38,33,90,SATISFACTORY
192.89,58.48,1003.3,30.79,21,34,28,90,SATISFACTORY
192.58,58.5,1003.32,30.79,24,41,35,90,SATISFACTORY
192.13,58.57,1003.34,30.79,26,39,35,90,SATISFACTORY
192.06,58.59,1003.32,30.79,23,44,35,90,SATISFACTORY
191.75,58.63,1003.36,30.79,24,39,35,90,SATISFACTORY
190.66,58.53,1003.34,30.79,27,43,38,90,SATISFACTORY
191.13,58.61,1003.36,30.79,24,43,35,90,SATISFACTORY
191.42,58.62,1003.36,30.79,24,44,36,90,SATISFACTORY
190.18,58.63,1003.42,30.8,31,52,44,90,SATISFACTORY
189.18,58.69,1003.42,30.81,47,73,61,95,SATISFACTORY
190.43,58.67,1003.42,30.84,82,123,114,90,SATISFACTORY
189.46,58.87,1003.42,30.81,16,26,19,95,SATISFACTORY
188.24,58.97,1003.4,30.79,16,32,23,95,SATISFACTORY
187.79,59.06,1003.46,30.78,19,32,26,95,SATISFACTORY
186.96,59.15,1003.46,30.77,18,27,24,95,SATISFACTORY
186.49,59.08,1003.47,30.74,16,20,20,95,SATISFACTORY
184.86,58.9,1003.49,30.72,18,26,25,100,SATISFACTORY
183.35,58.9,1003.49,30.7,18,22,22,100,SATISFACTORY
179.89,58.71,1003.55,30.69,18,32,27,105,MODERATE
179.25,58.81,1003.55,30.66,15,22,20,105,MODERATE
180.58,58.67,1003.55,30.66,16,21,20,105,MODERATE
179.91,58.71,1003.59,30.66,17,28,23,105,MODERATE
181.09,58.53,1003.59,30.66,15,21,20,105,MODERATE
181.29,58.56,1003.61,30.66,16,29,23,105,MODERATE
180.99,58.46,1003.61,30.66,17,23,21,105,MODERATE
180.86,58.43,1003.67,30.66,17,25,22,105,MODERATE
180.46,58.49,1003.65,30.66,15,24,21,105,MODERATE
180.74,58.44,1003.63,30.65,15,21,21,105,MODERATE
182,58.31,1003.69,30.66,14,23,22,105,MODERATE
181.17,58.34,1003.67,30.65,16,22,22,105,MODERATE
181.77,58.28,1003.69,30.65,16,25,24,105,MODERATE
181.29,58.31,1003.71,30.65,15,26,22,105,MODERATE
181.6,58.21,1003.73,30.64,15,29,25,105,MODERATE
181.7,58,1003.73,30.64,15,24,22,105,MODERATE
182.09,58,1003.75,30.64,16,25,22,100,SATISFACTORY
182.19,57.96,1003.79,30.64,14,24,20,100,SATISFACTORY
183.31,57.94,1003.83,30.64,15,23,20,100,SATISFACTORY
185.22,57.91,1003.83,30.64,13,21,18,100,SATISFACTORY
184.07,57.87,1003.85,30.64,15,21,21,100,SATISFACTORY
184.25,57.87,1003.85,30.64,14,20,17,100,SATISFACTORY
185.28,57.88,1003.87,30.63,15,25,22,100,SATISFACTORY
186.08,57.74,1003.89,30.63,18,23,21,95,SATISFACTORY
187.32,57.69,1003.87,30.63,16,28,23,95,SATISFACTORY
187.42,57.69,1003.87,30.63,14,19,19,95,SATISFACTORY
188.35,57.66,1003.89,30.62,14,25,21,95,SATISFACTORY
188.3,57.62,1003.93,30.62,14,18,18,95,SATISFACTORY
189.43,57.58,1003.89,30.6,13,21,20,95,SATISFACTORY
190.35,57.54,1003.91,30.6,15,22,18,90,SATISFACTORY
190.74,57.53,1003.91,30.6,14,20,18,90,SATISFACTORY
191.23,57.52,1003.93,30.6,15,25,22,90,SATISFACTORY
190.89,57.51,1003.94,30.6,16,24,20,90,SATISFACTORY
191,57.5,1003.96,30.6,15,21,21,90,SATISFACTORY
190.95,57.5,1003.96,30.6,15,23,20,90,SATISFACTORY
191.15,57.5,1003.96,30.6,14,17,17,90,SATISFACTORY
190.8,57.51,1003.98,30.6,14,23,18,90,SATISFACTORY
190.26,57.51,1003.94,30.6,15,20,19,90,SATISFACTORY
190.21,57.52,1003.96,30.59,17,22,21,85,SATISFACTORY
189.96,57.51,1003.94,30.59,17,24,22,90,SATISFACTORY
190.08,57.5,1003.96,30.59,17,33,28,85,SATISFACTORY
189.79,57.49,1003.94,30.59,16,27,23,90,SATISFACTORY
189.97,57.51,1003.94,30.59,15,19,19,90,SATISFACTORY
189.25,57.51,1003.93,30.59,16,23,23,90,SATISFACTORY
189.95,57.5,1003.94,30.59,16,25,21,90,SATISFACTORY
189.91,57.5,1003.96,30.59,15,20,19,90,SATISFACTORY
189.24,57.49,1003.96,30.59,15,25,20,90,SATISFACTORY
189.77,57.47,1003.96,30.59,12,19,17,90,SATISFACTORY
189.08,57.53,1003.96,30.59,14,23,20,90,SATISFACTORY
189.27,57.51,1003.96,30.59,14,18,18,90,SATISFACTORY
188.91,57.5,1003.98,30.6,14,25,22,95,SATISFACTORY
188.73,57.47,1003.98,30.6,18,24,23,95,SATISFACTORY
188.28,57.5,1003.94,30.6,12,20,18,95,SATISFACTORY
188.36,57.49,1003.93,30.6,15,22,20,95,SATISFACTORY
188.64,57.47,1003.93,30.6,15,20,18,95,SATISFACTORY
188.68,57.44,1003.93,30.6,15,26,21,95,SATISFACTORY
188.98,57.46,1003.93,30.6,14,20,19,95,SATISFACTORY
188.79,57.44,1003.93,30.6,15,23,20,95,SATISFACTORY
188.46,57.44,1003.91,30.6,16,27,21,95,SATISFACTORY
188.7,57.41,1003.91,30.6,14,21,19,95,SATISFACTORY
188.23,57.42,1003.93,30.6,16,24,22,95,SATISFACTORY
188.5,57.4,1003.91,30.6,17,21,21,95,SATISFACTORY
188.26,57.44,1003.89,30.6,15,24,21,95,SATISFACTORY
188.14,57.41,1003.89,30.6,15,32,24,95,SATISFACTORY
188.31,57.4,1003.85,30.6,14,24,18,95,SATISFACTORY
188.23,57.41,1003.85,30.6,14,20,18,95,SATISFACTORY
188.29,57.38,1003.85,30.6,15,26,24,95,SATISFACTORY
188.2,57.39,1003.79,30.6,16,26,22,95,SATISFACTORY
188.74,57.39,1003.79,30.6,15,20,20,95,SATISFACTORY
187.94,57.38,1003.77,30.6,15,21,19,95,SATISFACTORY
188.24,57.38,1003.73,30.59,15,23,22,90,SATISFACTORY
187.81,57.38,1003.73,30.59,13,19,17,90,SATISFACTORY
187.64,57.37,1003.69,30.59,12,19,19,90,SATISFACTORY
187.76,57.36,1003.69,30.59,15,25,20,90,SATISFACTORY
187.69,57.37,1003.67,30.59,8,15,14,90,SATISFACTORY
187.78,57.36,1003.63,30.58,15,26,25,90,SATISFACTORY
187.59,57.33,1003.65,30.59,11,17,16,90,SATISFACTORY
187.46,57.31,1003.63,30.59,17,24,23,90,SATISFACTORY
187.24,57.32,1003.59,30.58,13,22,20,90,SATISFACTORY
187.52,57.32,1003.57,30.58,17,24,21,90,SATISFACTORY
187.25,57.34,1003.55,30.57,15,25,24,90,SATISFACTORY
186.62,57.34,1003.57,30.57,13,19,18,90,SATISFACTORY
187.22,57.31,1003.57,30.57,15,25,24,90,SATISFACTORY
187.03,57.31,1003.57,30.57,15,23,21,90,SATISFACTORY
187,57.28,1003.59,30.57,14,27,21,90,SATISFACTORY
186.45,57.3,1003.59,30.57,13,22,18,90,SATISFACTORY
186.96,57.31,1003.63,30.57,16,28,26,90,SATISFACTORY
186.22,57.31,1003.59,30.56,13,21,18,90,SATISFACTORY
186.67,57.26,1003.61,30.56,13,21,20,90,SATISFACTORY
186.54,57.26,1003.65,30.57,15,26,19,90,SATISFACTORY
186.52,57.26,1003.63,30.57,11,16,16,90,SATISFACTORY
187.04,57.26,1003.63,30.57,15,20,19,90,SATISFACTORY
186.72,57.25,1003.63,30.57,15,23,21,90,SATISFACTORY
187.01,57.22,1003.63,30.57,14,19,19,90,SATISFACTORY
187.32,57.23,1003.59,30.57,14,20,18,90,SATISFACTORY
186.7,57.23,1003.57,30.56,15,21,21,90,SATISFACTORY
186.93,57.22,1003.59,30.57,15,22,22,90,SATISFACTORY
186.79,57.24,1003.55,30.56,12,23,21,90,SATISFACTORY
187.02,57.2,1003.55,30.56,15,21,18,90,SATISFACTORY
186.74,57.21,1003.55,30.56,13,26,23,90,SATISFACTORY
186.71,57.19,1003.53,30.56,13,23,20,90,SATISFACTORY
187.32,57.18,1003.53,30.56,13,21,18,90,SATISFACTORY
187.19,57.17,1003.51,30.56,13,18,18,90,SATISFACTORY
186.97,57.18,1003.49,30.56,14,26,23,90,SATISFACTORY
187.28,57.17,1003.47,30.56,12,22,18,90,SATISFACTORY
187.19,57.14,1003.47,30.56,15,25,19,90,SATISFACTORY
187.17,57.16,1003.44,30.56,15,22,21,90,SATISFACTORY
187.06,57.16,1003.44,30.56,16,24,20,90,SATISFACTORY
187.22,57.16,1003.44,30.55,13,21,18,90,SATISFACTORY
187.49,57.16,1003.42,30.55,13,29,20,90,SATISFACTORY
187.42,57.16,1003.44,30.55,14,18,17,90,SATISFACTORY
187.36,57.14,1003.42,30.55,14,23,19,90,SATISFACTORY
188.44,57.14,1003.42,30.55,14,25,22,90,SATISFACTORY
188.14,57.11,1003.38,30.55,15,26,26,90,SATISFACTORY
188.15,57.13,1003.38,30.55,15,28,24,90,SATISFACTORY
188.67,57.12,1003.38,30.55,13,24,19,90,SATISFACTORY
188.74,57.13,1003.36,30.55,14,23,20,90,SATISFACTORY
189.39,57.11,1003.34,30.55,16,22,22,90,SATISFACTORY
189.31,57.1,1003.28,30.53,12,20,17,90,SATISFACTORY
190.01,57.1,1003.26,30.53,15,21,18,85,SATISFACTORY
189.75,57.08,1003.24,30.53,13,23,21,90,SATISFACTORY
190.55,57.08,1003.2,30.53,16,25,22,85,SATISFACTORY
190.11,57.06,1003.14,30.53,14,28,21,85,SATISFACTORY
190.95,57.07,1003.14,30.53,13,21,18,85,SATISFACTORY
190.53,57.06,1003.1,30.53,16,25,23,85,SATISFACTORY
190.71,57.07,1003.08,30.53,15,20,20,85,SATISFACTORY
191.92,57.06,1003.06,30.53,14,23,21,85,SATISFACTORY
191.49,57.06,1003.06,30.53,14,18,17,85,SATISFACTORY
192.35,57.06,1003.04,30.53,13,19,17,85,SATISFACTORY
192.08,57.05,1003.02,30.53,12,23,18,85,SATISFACTORY
191.74,57.04,1003.04,30.55,14,18,17,85,SATISFACTORY
192.3,57.03,1003.02,30.55,11,21,17,85,SATISFACTORY
192.43,57.03,1003,30.55,13,23,21,85,SATISFACTORY
191.89,57.03,1003,30.55,15,25,22,85,SATISFACTORY
192.39,57.01,1002.98,30.55,15,29,29,85,SATISFACTORY
192.56,57,1002.98,30.55,15,20,19,85,SATISFACTORY
192.75,56.98,1002.96,30.55,12,18,18,85,SATISFACTORY
191.99,57,1002.95,30.55,13,24,20,85,SATISFACTORY
193.66,57,1002.93,30.55,12,24,19,85,SATISFACTORY
192.54,56.96,1002.93,30.55,14,21,19,85,SATISFACTORY
193.6,56.98,1002.91,30.55,12,17,17,85,SATISFACTORY
193.12,56.99,1002.91,30.55,13,27,25,85,SATISFACTORY
193.49,56.96,1002.91,30.55,11,22,20,85,SATISFACTORY
192.98,56.98,1002.91,30.55,13,22,19,85,SATISFACTORY
193.76,56.97,1002.89,30.55,12,23,20,85,SATISFACTORY
194.18,56.95,1002.87,30.55,11,18,16,80,SATISFACTORY
194.05,56.96,1002.83,30.55,13,21,20,80,SATISFACTORY
193.68,56.97,1002.83,30.55,12,23,22,85,SATISFACTORY
193.71,56.95,1002.79,30.53,12,23,19,85,SATISFACTORY
193.26,56.95,1002.77,30.53,13,23,21,85,SATISFACTORY
194.37,56.97,1002.68,30.53,11,21,17,80,SATISFACTORY
193.94,56.98,1002.68,30.52,12,22,17,85,SATISFACTORY
194.56,56.96,1002.66,30.52,13,21,20,80,SATISFACTORY
194.47,56.95,1002.68,30.53,10,21,17,80,SATISFACTORY
195.54,56.9,1002.62,30.53,12,18,16,80,SATISFACTORY
194.05,56.93,1002.64,30.52,12,20,17,80,SATISFACTORY
194.39,56.95,1002.64,30.52,13,24,20,80,SATISFACTORY
194.81,56.95,1002.64,30.52,12,16,16,80,SATISFACTORY
194.6,56.95,1002.66,30.53,12,26,20,80,SATISFACTORY
195.68,56.89,1002.66,30.53,12,21,17,80,SATISFACTORY
195.42,56.94,1002.66,30.52,11,16,16,80,SATISFACTORY
194.28,56.93,1002.66,30.52,12,17,15,80,SATISFACTORY
194.82,56.93,1002.66,30.52,9,19,17,80,SATISFACTORY
194.9,56.91,1002.66,30.52,9,17,13,80,SATISFACTORY
194.48,56.89,1002.64,30.52,10,20,19,80,SATISFACTORY
194.37,56.91,1002.64,30.52,11,20,15,80,SATISFACTORY
194.8,56.97,1002.62,30.51,10,20,18,80,SATISFACTORY
194.76,56.93,1002.62,30.52,11,18,18,80,SATISFACTORY
194.37,56.95,1002.59,30.51,11,21,15,80,SATISFACTORY
194.53,56.96,1002.59,30.51,11,22,19,80,SATISFACTORY
195.09,56.97,1002.59,30.51,9,20,15,80,SATISFACTORY
194.11,56.98,1002.57,30.51,15,26,23,80,SATISFACTORY
195.77,56.91,1002.59,30.52,13,26,21,80,SATISFACTORY
194.14,57.01,1002.57,30.51,11,19,16,80,SATISFACTORY
194.97,56.99,1002.59,30.51,13,20,18,80,SATISFACTORY
195.81,56.98,1002.59,30.51,11,17,14,80,SATISFACTORY
194.56,57,1002.61,30.5,10,21,16,80,SATISFACTORY
195.36,56.98,1002.59,30.51,12,22,17,80,SATISFACTORY
194.61,56.98,1002.61,30.5,10,17,14,80,SATISFACTORY
194.76,57.01,1002.61,30.5,10,16,16,80,SATISFACTORY
194.53,56.99,1002.61,30.5,10,16,13,80,SATISFACTORY
194.83,56.98,1002.61,30.5,11,20,16,80,SATISFACTORY
194.67,56.99,1002.59,30.5,10,21,18,80,SATISFACTORY
194.59,56.99,1002.61,30.5,10,18,15,80,SATISFACTORY
194.62,56.99,1002.61,30.5,9,23,18,80,SATISFACTORY
194.78,56.99,1002.62,30.5,10,23,16,80,SATISFACTORY
194.7,57.01,1002.59,30.49,11,16,15,80,SATISFACTORY
194.99,57.01,1002.62,30.5,8,14,14,80,SATISFACTORY
195.47,57,1002.62,30.5,11,17,17,80,SATISFACTORY
194.54,57.01,1002.61,30.49,10,19,14,80,SATISFACTORY
195.91,56.95,1002.59,30.5,10,15,13,80,SATISFACTORY
195.1,56.99,1002.57,30.5,11,16,16,80,SATISFACTORY
194.81,57.03,1002.57,30.5,9,16,13,80,SATISFACTORY
194.64,57.02,1002.51,30.49,9,14,14,80,SATISFACTORY
195.01,57.03,1002.51,30.49,10,19,13,80,SATISFACTORY
196.02,57.01,1002.53,30.5,9,16,13,80,SATISFACTORY
195.72,57.03,1002.55,30.5,11,16,13,80,SATISFACTORY
194.53,57.03,1002.51,30.49,10,20,15,80,SATISFACTORY
196.09,57.03,1002.55,30.5,11,17,15,80,SATISFACTORY
194.96,57.03,1002.51,30.49,10,14,14,80,SATISFACTORY
195.38,57.06,1002.53,30.49,9,16,13,80,SATISFACTORY
195.46,57.05,1002.51,30.49,7,18,13,80,SATISFACTORY
195.43,57.05,1002.49,30.49,10,21,21,80,SATISFACTORY
196.06,57.03,1002.53,30.5,9,17,14,80,SATISFACTORY
195.51,57.07,1002.49,30.49,9,15,15,80,SATISFACTORY
195.19,57.08,1002.51,30.49,10,14,13,80,SATISFACTORY
196.49,57.07,1002.51,30.49,10,16,15,80,SATISFACTORY
196.08,57.07,1002.53,30.47,9,17,16,80,SATISFACTORY
197.37,57.05,1002.51,30.49,8,17,12,80,SATISFACTORY
196.14,57.12,1002.51,30.46,9,14,13,80,SATISFACTORY
195.45,57.13,1002.51,30.46,8,12,11,80,SATISFACTORY
195.63,57.11,1002.53,30.47,9,15,14,80,SATISFACTORY
195.79,57.13,1002.47,30.46,11,18,15,80,SATISFACTORY
196.48,57.07,1002.49,30.47,6,12,9,80,SATISFACTORY
195.96,57.14,1002.49,30.46,9,16,13,80,SATISFACTORY
195.67,57.12,1002.49,30.46,9,22,18,80,SATISFACTORY
196.06,57.12,1002.51,30.46,9,14,13,80,SATISFACTORY
195.43,57.13,1002.53,30.45,8,14,13,80,SATISFACTORY
195.58,57.15,1002.53,30.45,9,19,14,80,SATISFACTORY
196.29,57.16,1002.53,30.45,10,14,13,80,SATISFACTORY
195.04,57.16,1002.49,30.44,9,13,12,80,SATISFACTORY
196.8,57.16,1002.49,30.45,10,15,14,80,SATISFACTORY
195.72,57.15,1002.51,30.45,11,13,13,80,SATISFACTORY
195.67,57.16,1002.49,30.45,8,18,17,80,SATISFACTORY
194.56,57.16,1002.49,30.45,7,11,11,80,SATISFACTORY
195.14,57.2,1002.49,30.45,8,13,11,80,SATISFACTORY
195.24,57.18,1002.47,30.45,9,12,11,80,SATISFACTORY
195.5,57.19,1002.47,30.45,8,11,11,80,SATISFACTORY
194.94,57.21,1002.47,30.45,7,10,10,80,SATISFACTORY
194.53,57.21,1002.45,30.45,8,11,10,80,SATISFACTORY
195.07,57.24,1002.45,30.45,8,10,10,80,SATISFACTORY
194.8,57.24,1002.45,30.45,8,13,11,80,SATISFACTORY
194.71,57.24,1002.45,30.45,6,12,9,80,SATISFACTORY
194.97,57.24,1002.45,30.46,8,13,13,80,SATISFACTORY
194.74,57.25,1002.45,30.46,7,15,11,80,SATISFACTORY
194.31,57.25,1002.45,30.46,9,13,12,80,SATISFACTORY
195.01,57.25,1002.47,30.46,8,12,11,80,SATISFACTORY
193.95,57.26,1002.51,30.45,7,14,10,85,SATISFACTORY
194.35,57.25,1002.49,30.45,8,11,11,80,SATISFACTORY
194.69,57.25,1002.53,30.45,7,11,9,80,SATISFACTORY
194.75,57.25,1002.53,30.45,6,9,9,80,SATISFACTORY
194.4,57.25,1002.53,30.45,6,9,9,80,SATISFACTORY
194.21,57.24,1002.51,30.45,8,12,11,80,SATISFACTORY
194.19,57.27,1002.53,30.45,7,11,10,80,SATISFACTORY
194.42,57.27,1002.53,30.45,8,14,10,80,SATISFACTORY
194.01,57.24,1002.51,30.44,8,13,10,80,SATISFACTORY
194.16,57.25,1002.51,30.44,6,9,8,80,SATISFACTORY
194.13,57.24,1002.53,30.45,6,12,10,80,SATISFACTORY
194.39,57.27,1002.53,30.45,7,11,10,80,SATISFACTORY
193.93,57.24,1002.55,30.45,7,9,9,85,SATISFACTORY
193.84,57.26,1002.51,30.45,7,9,9,85,SATISFACTORY
194.26,57.24,1002.51,30.45,7,14,11,80,SATISFACTORY
193.02,57.28,1002.51,30.45,5,7,7,85,SATISFACTORY
193.92,57.28,1002.49,30.45,7,12,10,85,SATISFACTORY
193.67,57.27,1002.51,30.45,5,10,9,85,SATISFACTORY
194.28,57.27,1002.51,30.45,7,10,10,80,SATISFACTORY
194.29,57.27,1002.53,30.45,7,11,11,80,SATISFACTORY
194.65,57.24,1002.53,30.45,8,10,10,80,SATISFACTORY
194.31,57.24,1002.55,30.45,5,11,9,80,SATISFACTORY
194.22,57.26,1002.55,30.45,7,11,11,80,SATISFACTORY
194.48,57.3,1002.57,30.45,5,11,9,80,SATISFACTORY
193.83,57.29,1002.59,30.45,5,7,7,85,SATISFACTORY
194.34,57.29,1002.55,30.44,6,11,10,80,SATISFACTORY
